,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
647,54.52,17.436,143.4,5.8078,5.061627208655787,0.0,3.2815934246673173,2.0,1.0,0.8
685,44.65,13.115,67.6,5.63446,4.805520170601031,0.0,-1.0,0.0,1.0,0.9
695,56.16,8.327,163.9,5.85193,10.750549404392407,3.0,-1.0,0.0,1.0,0.7
702,37.95,4.619,90.0,5.59531,1.885138058565296,0.0,-1.0,0.0,1.0,1.0
703,42.98,12.166,25.3,5.66965,1.885138058565296,0.0,0.4003506025953911,2.0,1.0,1.0
720,57.2,9.866,95.8,5.63529,4.922521147174312,3.0,-1.0,0.0,1.0,0.9
723,34.26,12.055,54.5,3.13994,6.664236561110738,3.0,0.39270216856616114,2.0,1.0,0.8
733,29.67,4.0,180.0,5.81233,2.530813604327894,3.0,-1.0,0.0,1.0,1.0
758,49.21,6.11,10.9,5.77275,7.279423198953273,3.0,2.772004031715565,2.0,1.0,0.8
779,39.08,7.572,22.4,5.27664,1.885138058565296,4.0,-1.0,0.0,1.0,1.0
816,41.53,11.015,57.0,4.79894,1.885138058565296,4.0,-1.0,0.0,1.0,1.0
916,24.09,24.98,136.1,5.04344,4.214751468786123,10.0,-1.0,0.0,1.0,0.9
961,48.18,11.136,51.1,5.11144,1.333209452553616,10.0,1.4069649458950904,2.0,1.0,1.0
976,32.57,15.1,173.4,4.48866,4.214751468786123,10.0,-1.0,0.0,1.0,0.9
993,49.79,9.452,162.2,5.6961,4.922521147174271,10.0,3.477112442519576,2.0,1.0,0.8
1309,57.7,15.144,82.4,4.65282,4.172256097560989,1.0,0.0,2.0,1.0,1.0
1310,57.7,32.332,30.0,5.44645,4.172256097560989,1.0,0.0,2.0,1.0,1.0
1354,57.96,10.0,60.0,5.82024,1.333209452553616,5.0,1.2286365097293122,2.0,1.0,1.0
1362,39.4,12.22,109.1,5.64204,2.461260573587197,5.0,0.0,2.0,1.0,0.8
1386,47.08,6.928,150.0,5.83436,2.151445896223822,5.0,2.1088437246173317,2.0,1.0,0.9
1392,18.37,6.928,150.0,5.73419,2.461260573587197,5.0,0.0,2.0,1.0,0.9
1751,24.97,8.327,136.1,5.7838,2.6690040173027,8.0,0.6451093501228314,1.0,1.0,0.9
1755,44.84,26.907,74.9,5.84828,4.805520170601058,8.0,1.4698623748393806,1.0,1.0,0.7
1775,40.54,5.774,30.0,5.79804,4.214751468786146,8.0,-1.0,0.0,1.0,0.8
1776,6.37,4.619,150.0,5.64125,2.15144589622387,8.0,-1.0,0.0,1.0,1.0
1791,43.77,9.018,3.7,5.67515,5.503650374467735,8.0,5.145776069112491,1.0,1.0,0.7
